State,Year,Quarter,Level,EntityName,Count,Amount
ladakh,2020,3,pincode,0,1,281.0
ladakh,2020,4,district,leh ladakh,25,33631.0
ladakh,2020,4,district,kargil,2,575.0
ladakh,2020,4,pincode,194104,9,9897.0
ladakh,2020,4,pincode,194101,7,14751.0
ladakh,2020,4,pincode,194201,4,4988.0
ladakh,2020,4,pincode,194107,2,2037.0
ladakh,2020,4,pincode,194401,2,1300.0
ladakh,2020,4,pincode,194703,1,543.0
ladakh,2020,4,pincode,194102,1,32.0
ladakh,2020,4,pincode,0,1,658.0
ladakh,2021,1,district,leh ladakh,22,29962.0
ladakh,2021,1,district,kargil,10,4568.0
ladakh,2021,1,pincode,194104,6,9013.0
ladakh,2021,1,pincode,194201,4,4212.0
ladakh,2021,1,pincode,194401,3,7138.0
ladakh,2021,1,pincode,194101,3,3047.0
ladakh,2021,1,pincode,194109,3,448.0
ladakh,2021,1,pincode,194107,3,2617.0
ladakh,2021,1,pincode,194102,3,573.0
ladakh,2021,1,pincode,194105,2,1930.0
ladakh,2021,1,pincode,194703,2,1617.0
ladakh,2021,1,pincode,194106,1,2119.0
ladakh,2021,2,district,leh ladakh,34,54093.0
ladakh,2021,2,district,kargil,12,32158.0
ladakh,2021,2,pincode,194101,10,12117.0
ladakh,2021,2,pincode,194104,9,11531.0
ladakh,2021,2,pincode,194201,5,12366.0
ladakh,2021,2,pincode,194103,5,18076.0
ladakh,2021,2,pincode,194401,4,15690.0
ladakh,2021,2,pincode,194107,3,1375.0
ladakh,2021,2,pincode,194106,3,1014.0
ladakh,2021,2,pincode,194102,3,5710.0
ladakh,2021,2,pincode,194105,3,7440.0
ladakh,2021,2,pincode,194301,1,932.0
ladakh,2021,3,district,leh ladakh,176,150296.0
ladakh,2021,3,district,kargil,16,23756.0
ladakh,2021,3,pincode,194101,108,53890.0
ladakh,2021,3,pincode,194401,35,22454.0
ladakh,2021,3,pincode,194104,15,45880.0
ladakh,2021,3,pincode,194201,12,26549.0
ladakh,2021,3,pincode,194105,5,10392.0
ladakh,2021,3,pincode,194103,4,6161.0
ladakh,2021,3,pincode,194106,3,1380.0
ladakh,2021,3,pincode,194703,3,4223.0
ladakh,2021,3,pincode,194107,2,95.0
ladakh,2021,3,pincode,194109,2,1394.0
ladakh,2021,4,district,leh ladakh,58,157274.0
ladakh,2021,4,district,kargil,18,38692.0
ladakh,2021,4,pincode,194104,18,48241.0
ladakh,2021,4,pincode,194201,18,58529.0
ladakh,2021,4,pincode,194101,15,38010.0
ladakh,2021,4,pincode,194103,7,15034.0
ladakh,2021,4,pincode,194401,5,9848.0
ladakh,2021,4,pincode,194105,4,14375.0
ladakh,2021,4,pincode,194102,3,3760.0
ladakh,2021,4,pincode,194703,2,4068.0
ladakh,2021,4,pincode,194109,2,1455.0
ladakh,2021,4,pincode,194107,1,1317.0
ladakh,2022,1,district,leh ladakh,50,137974.0
ladakh,2022,1,district,kargil,25,55961.0
ladakh,2022,1,pincode,194104,18,46434.0
ladakh,2022,1,pincode,194101,11,31218.0
ladakh,2022,1,pincode,194201,9,34256.0
ladakh,2022,1,pincode,194109,8,17030.0
ladakh,2022,1,pincode,194102,6,17395.0
ladakh,2022,1,pincode,194103,5,5397.0
ladakh,2022,1,pincode,194401,4,8265.0
ladakh,2022,1,pincode,194107,3,4919.0
ladakh,2022,1,pincode,194106,3,9124.0
ladakh,2022,1,pincode,194703,3,10974.0
ladakh,2022,2,district,leh ladakh,76,202368.0
ladakh,2022,2,district,kargil,37,67078.0
ladakh,2022,2,pincode,194104,30,62451.0
ladakh,2022,2,pincode,194101,23,89253.0
ladakh,2022,2,pincode,194105,19,15599.0
ladakh,2022,2,pincode,194103,10,26625.0
ladakh,2022,2,pincode,194401,10,18736.0
ladakh,2022,2,pincode,194201,7,8041.0
ladakh,2022,2,pincode,194102,4,9831.0
ladakh,2022,2,pincode,194404,3,12247.0
ladakh,2022,2,pincode,194703,2,1313.0
ladakh,2022,2,pincode,194301,2,13710.0
ladakh,2022,3,district,leh ladakh,109,290203.0
ladakh,2022,3,district,kargil,28,79539.0
ladakh,2022,3,pincode,194101,41,98573.0
ladakh,2022,3,pincode,194104,26,97547.0
ladakh,2022,3,pincode,194103,11,41081.0
ladakh,2022,3,pincode,194201,11,27639.0
ladakh,2022,3,pincode,194404,10,17456.0
ladakh,2022,3,pincode,194401,9,28628.0
ladakh,2022,3,pincode,194107,7,16060.0
ladakh,2022,3,pincode,194703,5,7985.0
ladakh,2022,3,pincode,194105,5,14392.0
ladakh,2022,3,pincode,194109,4,14530.0
ladakh,2022,4,district,leh ladakh,125,319324.0
ladakh,2022,4,district,kargil,37,90767.0
ladakh,2022,4,pincode,194104,36,87741.0
ladakh,2022,4,pincode,194101,27,80405.0
ladakh,2022,4,pincode,194201,20,62608.0
ladakh,2022,4,pincode,194401,18,33676.0
ladakh,2022,4,pincode,194103,16,33492.0
ladakh,2022,4,pincode,194102,9,31787.0
ladakh,2022,4,pincode,0,8,16020.0
ladakh,2022,4,pincode,194107,8,27242.0
ladakh,2022,4,pincode,194105,4,11174.0
ladakh,2022,4,pincode,194106,4,7042.0
ladakh,2023,1,district,leh ladakh,112,363267.0
ladakh,2023,1,district,kargil,49,132469.0
ladakh,2023,1,pincode,194104,38,100249.0
ladakh,2023,1,pincode,194103,25,71011.0
ladakh,2023,1,pincode,194201,25,84649.0
ladakh,2023,1,pincode,194101,22,80863.0
ladakh,2023,1,pincode,194401,11,43410.0
ladakh,2023,1,pincode,194404,8,37357.0
ladakh,2023,1,pincode,194703,7,10383.0
ladakh,2023,1,pincode,194102,6,10152.0
ladakh,2023,1,pincode,194105,5,18306.0
ladakh,2023,1,pincode,194109,5,16276.0
ladakh,2023,2,district,leh ladakh,169,511134.0
ladakh,2023,2,district,kargil,46,124697.0
ladakh,2023,2,pincode,194101,64,180037.0
ladakh,2023,2,pincode,194104,48,144145.0
ladakh,2023,2,pincode,194201,26,64999.0
ladakh,2023,2,pincode,194102,15,42816.0
ladakh,2023,2,pincode,194401,13,74174.0
ladakh,2023,2,pincode,194105,12,35944.0
ladakh,2023,2,pincode,194107,10,20559.0
ladakh,2023,2,pincode,194103,10,25494.0
ladakh,2023,2,pincode,194703,5,11997.0
ladakh,2023,2,pincode,194404,4,21229.0
ladakh,2023,3,district,leh ladakh,185,542018.0
ladakh,2023,3,district,kargil,47,107009.0
ladakh,2023,3,pincode,194101,56,155885.0
ladakh,2023,3,pincode,194104,47,169061.0
ladakh,2023,3,pincode,194201,28,76911.0
ladakh,2023,3,pincode,194404,19,44101.0
ladakh,2023,3,pincode,194401,18,46245.0
ladakh,2023,3,pincode,194103,17,38096.0
ladakh,2023,3,pincode,194107,15,47707.0
ladakh,2023,3,pincode,194105,11,24496.0
ladakh,2023,3,pincode,194102,9,21562.0
ladakh,2023,3,pincode,194703,4,10968.0
ladakh,2023,4,district,leh ladakh,204,604548.0
ladakh,2023,4,district,kargil,38,114419.0
ladakh,2023,4,pincode,194104,64,260872.0
ladakh,2023,4,pincode,194201,42,123961.0
ladakh,2023,4,pincode,194101,39,111111.0
ladakh,2023,4,pincode,194401,20,24434.0
ladakh,2023,4,pincode,194404,16,43310.0
ladakh,2023,4,pincode,194107,14,27955.0
ladakh,2023,4,pincode,194103,13,47085.0
ladakh,2023,4,pincode,194102,7,22198.0
ladakh,2023,4,pincode,194105,5,18413.0
ladakh,2023,4,pincode,194703,5,5182.0
ladakh,2024,1,district,leh ladakh,226,479065.0
ladakh,2024,1,district,kargil,65,135370.0
ladakh,2024,1,pincode,194104,68,107838.0
ladakh,2024,1,pincode,194101,49,111874.0
ladakh,2024,1,pincode,194201,42,95211.0
ladakh,2024,1,pincode,194401,25,59496.0
ladakh,2024,1,pincode,194107,22,59815.0
ladakh,2024,1,pincode,194105,20,50166.0
ladakh,2024,1,pincode,194103,16,45153.0
ladakh,2024,1,pincode,194703,12,15415.0
ladakh,2024,1,pincode,194404,12,32572.0
ladakh,2024,1,pincode,194102,11,17199.0
ladakh,2024,2,district,leh ladakh,316,660830.0
ladakh,2024,2,district,kargil,99,303519.0
ladakh,2024,2,pincode,194104,86,181186.0
ladakh,2024,2,pincode,194101,84,198993.0
ladakh,2024,2,pincode,194201,49,109629.0
ladakh,2024,2,pincode,194103,39,122699.0
ladakh,2024,2,pincode,194401,35,60363.0
ladakh,2024,2,pincode,194404,29,49555.0
ladakh,2024,2,pincode,194102,20,76933.0
ladakh,2024,2,pincode,194105,19,57911.0
ladakh,2024,2,pincode,194107,15,25706.0
ladakh,2024,2,pincode,194106,12,17805.0
ladakh,2024,3,district,leh ladakh,355,744927.0
ladakh,2024,3,district,kargil,91,233710.0
ladakh,2024,3,pincode,194101,104,263354.0
ladakh,2024,3,pincode,194104,79,158932.0
ladakh,2024,3,pincode,194201,48,64198.0
ladakh,2024,3,pincode,194401,47,80110.0
ladakh,2024,3,pincode,194404,39,103229.0
ladakh,2024,3,pincode,194103,32,70630.0
ladakh,2024,3,pincode,194107,26,35449.0
ladakh,2024,3,pincode,194102,21,72321.0
ladakh,2024,3,pincode,194703,17,47687.0
ladakh,2024,3,pincode,194105,10,25018.0
ladakh,2024,4,district,leh ladakh,335,739889.0
ladakh,2024,4,district,kargil,94,230445.0
ladakh,2024,4,pincode,194101,98,190063.0
ladakh,2024,4,pincode,194104,80,224345.0
ladakh,2024,4,pincode,194401,48,99684.0
ladakh,2024,4,pincode,194201,43,94401.0
ladakh,2024,4,pincode,194103,40,99928.0
ladakh,2024,4,pincode,194404,32,64369.0
ladakh,2024,4,pincode,194107,20,39766.0
ladakh,2024,4,pincode,194102,13,16677.0
ladakh,2024,4,pincode,194105,12,34066.0
ladakh,2024,4,pincode,194109,11,41878.0
lakshadweep,2020,3,district,lakshadweep,4,1199.0
lakshadweep,2020,3,pincode,682555,3,550.0
lakshadweep,2020,3,pincode,682557,1,649.0
lakshadweep,2021,1,district,lakshadweep,4,5225.0
lakshadweep,2021,1,pincode,682555,2,2132.0
lakshadweep,2021,1,pincode,682559,1,2886.0
lakshadweep,2021,1,pincode,682551,1,207.0
lakshadweep,2021,2,district,lakshadweep,5,6962.0
lakshadweep,2021,2,pincode,682555,4,5474.0
lakshadweep,2021,2,pincode,682551,1,1488.0
lakshadweep,2021,3,district,lakshadweep,19,16034.0
lakshadweep,2021,3,pincode,682551,15,12506.0
lakshadweep,2021,3,pincode,682555,2,2010.0
lakshadweep,2021,3,pincode,682556,1,233.0
lakshadweep,2021,3,pincode,682552,1,1285.0
lakshadweep,2021,4,district,lakshadweep,11,17096.0
lakshadweep,2021,4,pincode,682555,7,8240.0
lakshadweep,2021,4,pincode,682551,2,3404.0
lakshadweep,2021,4,pincode,682556,1,47.0
lakshadweep,2021,4,pincode,682557,1,5405.0
lakshadweep,2022,1,district,lakshadweep,27,34664.0
lakshadweep,2022,1,pincode,682555,18,24036.0
lakshadweep,2022,1,pincode,682551,6,6937.0
lakshadweep,2022,1,pincode,682556,2,3592.0
lakshadweep,2022,1,pincode,682552,1,99.0
lakshadweep,2022,2,district,lakshadweep,18,27463.0
lakshadweep,2022,2,pincode,682555,9,17440.0
lakshadweep,2022,2,pincode,682551,8,8697.0
lakshadweep,2022,2,pincode,682556,1,1326.0
lakshadweep,2022,3,district,lakshadweep,38,41504.0
lakshadweep,2022,3,pincode,682555,21,26201.0
lakshadweep,2022,3,pincode,682551,13,11635.0
lakshadweep,2022,3,pincode,682559,3,2429.0
lakshadweep,2022,3,pincode,682556,1,1239.0
lakshadweep,2022,4,district,lakshadweep,15,27135.0
lakshadweep,2022,4,pincode,682555,9,17265.0
lakshadweep,2022,4,pincode,682551,3,2539.0
lakshadweep,2022,4,pincode,682557,2,5030.0
lakshadweep,2022,4,pincode,682556,1,2301.0
lakshadweep,2023,1,district,lakshadweep,26,30199.0
lakshadweep,2023,1,pincode,682555,17,19233.0
lakshadweep,2023,1,pincode,682551,8,8442.0
lakshadweep,2023,1,pincode,682559,1,2524.0
lakshadweep,2023,2,district,lakshadweep,15,38384.0
lakshadweep,2023,2,pincode,682555,9,20879.0
lakshadweep,2023,2,pincode,682551,2,3888.0
lakshadweep,2023,2,pincode,682559,2,6203.0
lakshadweep,2023,2,pincode,682556,1,1628.0
lakshadweep,2023,2,pincode,682557,1,5786.0
lakshadweep,2023,3,district,lakshadweep,12,12407.0
lakshadweep,2023,3,pincode,682555,8,7305.0
lakshadweep,2023,3,pincode,682559,3,3714.0
lakshadweep,2023,3,pincode,682557,1,1388.0
lakshadweep,2023,4,district,lakshadweep,53,78346.0
lakshadweep,2023,4,pincode,682555,36,34964.0
lakshadweep,2023,4,pincode,682552,8,19542.0
lakshadweep,2023,4,pincode,682559,5,14379.0
lakshadweep,2023,4,pincode,682551,2,4743.0
lakshadweep,2023,4,pincode,682556,1,3518.0
lakshadweep,2023,4,pincode,682557,1,1200.0
lakshadweep,2024,1,district,lakshadweep,15,12935.0
lakshadweep,2024,1,pincode,682555,9,11703.0
lakshadweep,2024,1,pincode,682559,3,122.0
lakshadweep,2024,1,pincode,682556,1,1048.0
lakshadweep,2024,1,pincode,682551,1,31.0
lakshadweep,2024,1,pincode,682554,1,31.0
lakshadweep,2024,2,district,lakshadweep,26,33630.0
lakshadweep,2024,2,pincode,682555,11,16966.0
lakshadweep,2024,2,pincode,682559,8,6648.0
lakshadweep,2024,2,pincode,682551,4,8434.0
lakshadweep,2024,2,pincode,682558,1,245.0
lakshadweep,2024,2,pincode,682557,1,31.0
lakshadweep,2024,2,pincode,682552,1,1306.0
lakshadweep,2024,3,district,lakshadweep,49,55312.0
lakshadweep,2024,3,pincode,682555,32,37584.0
lakshadweep,2024,3,pincode,682551,7,8299.0
lakshadweep,2024,3,pincode,682559,5,4803.0
lakshadweep,2024,3,pincode,682556,4,2276.0
lakshadweep,2024,3,pincode,682552,1,2350.0
lakshadweep,2024,4,district,lakshadweep,159,185542.0
lakshadweep,2024,4,pincode,682551,112,114014.0
lakshadweep,2024,4,pincode,682555,21,38873.0
lakshadweep,2024,4,pincode,682559,9,10417.0
lakshadweep,2024,4,pincode,682552,6,5247.0
lakshadweep,2024,4,pincode,682553,6,8261.0
lakshadweep,2024,4,pincode,682558,2,1699.0
lakshadweep,2024,4,pincode,682556,2,5039.0
lakshadweep,2024,4,pincode,682554,1,1992.0
madhya-pradesh,2020,2,district,indore,1839,307509.0
madhya-pradesh,2020,2,district,bhopal,1085,192080.0
madhya-pradesh,2020,2,district,jabalpur,326,60929.0
madhya-pradesh,2020,2,district,gwalior,243,46280.0
madhya-pradesh,2020,2,district,ujjain,178,35526.0
madhya-pradesh,2020,2,district,dewas,155,32391.0
madhya-pradesh,2020,2,district,dhar,131,28292.0
madhya-pradesh,2020,2,district,sagar,131,28964.0
madhya-pradesh,2020,2,district,khargone,124,26301.0
madhya-pradesh,2020,2,district,betul,115,22406.0
madhya-pradesh,2020,2,pincode,452010,307,49500.0
madhya-pradesh,2020,2,pincode,452016,194,33757.0
madhya-pradesh,2020,2,pincode,452009,138,22215.0
madhya-pradesh,2020,2,pincode,482002,138,23754.0
madhya-pradesh,2020,2,pincode,452003,136,21513.0
madhya-pradesh,2020,2,pincode,462042,133,22810.0
madhya-pradesh,2020,2,pincode,452001,112,18692.0
madhya-pradesh,2020,2,pincode,455001,106,21365.0
madhya-pradesh,2020,2,pincode,462016,103,17755.0
madhya-pradesh,2020,2,pincode,462022,101,18478.0
madhya-pradesh,2020,3,district,indore,2651,650508.0
madhya-pradesh,2020,3,district,bhopal,1645,396267.0
madhya-pradesh,2020,3,district,jabalpur,849,232913.0
madhya-pradesh,2020,3,district,gwalior,786,197464.0
madhya-pradesh,2020,3,district,dewas,519,173166.0
madhya-pradesh,2020,3,district,dhar,466,102051.0
madhya-pradesh,2020,3,district,ujjain,435,99084.0
madhya-pradesh,2020,3,district,sagar,362,93543.0
madhya-pradesh,2020,3,district,chhindwara,329,83081.0
madhya-pradesh,2020,3,district,rewa,319,78774.0
madhya-pradesh,2020,3,pincode,455001,353,125258.0
madhya-pradesh,2020,3,pincode,452010,313,83167.0
madhya-pradesh,2020,3,pincode,482002,310,86008.0
madhya-pradesh,2020,3,pincode,452001,241,55376.0
madhya-pradesh,2020,3,pincode,452016,217,63111.0
madhya-pradesh,2020,3,pincode,452003,214,45704.0
madhya-pradesh,2020,3,pincode,452009,192,41887.0
madhya-pradesh,2020,3,pincode,482001,188,53790.0
madhya-pradesh,2020,3,pincode,456010,150,37486.0
madhya-pradesh,2020,3,pincode,457001,149,27856.0
madhya-pradesh,2020,4,district,indore,1712,912031.0
madhya-pradesh,2020,4,district,bhopal,1097,587203.0
madhya-pradesh,2020,4,district,gwalior,477,314023.0
madhya-pradesh,2020,4,district,jabalpur,455,263094.0
madhya-pradesh,2020,4,district,ujjain,397,170342.0
madhya-pradesh,2020,4,district,dhar,359,123734.0
madhya-pradesh,2020,4,district,chhindwara,304,115853.0
madhya-pradesh,2020,4,district,satna,284,149067.0
madhya-pradesh,2020,4,district,dewas,282,115156.0
madhya-pradesh,2020,4,district,betul,267,96761.0
madhya-pradesh,2020,4,pincode,452010,196,150894.0
madhya-pradesh,2020,4,pincode,455001,157,71794.0
madhya-pradesh,2020,4,pincode,452003,156,86077.0
madhya-pradesh,2020,4,pincode,452001,144,50408.0
madhya-pradesh,2020,4,pincode,456010,133,55661.0
madhya-pradesh,2020,4,pincode,482002,124,61819.0
madhya-pradesh,2020,4,pincode,452016,117,60180.0
madhya-pradesh,2020,4,pincode,482001,109,75771.0
madhya-pradesh,2020,4,pincode,480001,108,39012.0
madhya-pradesh,2020,4,pincode,452009,107,49284.0
madhya-pradesh,2021,1,district,indore,2373,1044072.0
madhya-pradesh,2021,1,district,bhopal,1322,583286.0
madhya-pradesh,2021,1,district,gwalior,630,303050.0
madhya-pradesh,2021,1,district,jabalpur,601,303438.0
madhya-pradesh,2021,1,district,ujjain,580,180839.0
madhya-pradesh,2021,1,district,dhar,497,132946.0
madhya-pradesh,2021,1,district,dewas,451,132348.0
madhya-pradesh,2021,1,district,chhindwara,386,159947.0
madhya-pradesh,2021,1,district,satna,369,153320.0
madhya-pradesh,2021,1,district,ratlam,360,106113.0
madhya-pradesh,2021,1,pincode,452010,292,123349.0
madhya-pradesh,2021,1,pincode,452001,251,116624.0
madhya-pradesh,2021,1,pincode,455001,250,80840.0
madhya-pradesh,2021,1,pincode,482002,183,70792.0
madhya-pradesh,2021,1,pincode,452003,182,84903.0
madhya-pradesh,2021,1,pincode,457001,168,51993.0
madhya-pradesh,2021,1,pincode,485001,164,77755.0
madhya-pradesh,2021,1,pincode,452020,163,41423.0
madhya-pradesh,2021,1,pincode,452009,153,59102.0
madhya-pradesh,2021,1,pincode,482001,149,85792.0
madhya-pradesh,2021,2,district,indore,2409,1643068.0
madhya-pradesh,2021,2,district,bhopal,1609,1026663.0
madhya-pradesh,2021,2,district,gwalior,733,524171.0
madhya-pradesh,2021,2,district,jabalpur,581,371266.0
madhya-pradesh,2021,2,district,ujjain,479,275694.0
madhya-pradesh,2021,2,district,dewas,478,257393.0
madhya-pradesh,2021,2,district,dhar,445,242729.0
madhya-pradesh,2021,2,district,satna,421,352758.0
madhya-pradesh,2021,2,district,betul,405,265449.0
madhya-pradesh,2021,2,district,sagar,395,337878.0
madhya-pradesh,2021,2,pincode,452010,318,217261.0
madhya-pradesh,2021,2,pincode,455001,293,152028.0
madhya-pradesh,2021,2,pincode,452003,212,186530.0
madhya-pradesh,2021,2,pincode,457001,182,156427.0
madhya-pradesh,2021,2,pincode,452001,179,100541.0
madhya-pradesh,2021,2,pincode,482002,177,78906.0
madhya-pradesh,2021,2,pincode,460001,166,115822.0
madhya-pradesh,2021,2,pincode,485001,166,142098.0
madhya-pradesh,2021,2,pincode,452016,166,123056.0
madhya-pradesh,2021,2,pincode,480001,163,80186.0
madhya-pradesh,2021,3,district,indore,2349,1551659.0
madhya-pradesh,2021,3,district,bhopal,983,700198.0
madhya-pradesh,2021,3,district,gwalior,512,475936.0
madhya-pradesh,2021,3,district,dhar,438,254560.0
madhya-pradesh,2021,3,district,jabalpur,429,329648.0
madhya-pradesh,2021,3,district,ujjain,415,193371.0
madhya-pradesh,2021,3,district,chhindwara,389,301402.0
madhya-pradesh,2021,3,district,dewas,348,222915.0
madhya-pradesh,2021,3,district,ratlam,329,122806.0
madhya-pradesh,2021,3,district,rewa,287,228592.0
madhya-pradesh,2021,3,pincode,452010,262,158149.0
madhya-pradesh,2021,3,pincode,455001,205,147100.0
madhya-pradesh,2021,3,pincode,452001,201,94445.0
madhya-pradesh,2021,3,pincode,452003,183,107552.0
madhya-pradesh,2021,3,pincode,457001,165,75346.0
madhya-pradesh,2021,3,pincode,452016,159,158420.0
madhya-pradesh,2021,3,pincode,452020,153,102349.0
madhya-pradesh,2021,3,pincode,452009,137,93228.0
madhya-pradesh,2021,3,pincode,480001,128,137028.0
madhya-pradesh,2021,3,pincode,456010,121,74050.0
madhya-pradesh,2021,4,district,indore,3226,3536081.0
madhya-pradesh,2021,4,district,bhopal,1534,1918374.0
madhya-pradesh,2021,4,district,gwalior,879,1082459.0
madhya-pradesh,2021,4,district,jabalpur,672,791859.0
madhya-pradesh,2021,4,district,ujjain,524,561237.0
madhya-pradesh,2021,4,district,satna,392,499763.0
madhya-pradesh,2021,4,district,chhindwara,372,497400.0
madhya-pradesh,2021,4,district,sagar,357,376821.0
madhya-pradesh,2021,4,district,dewas,347,392812.0
madhya-pradesh,2021,4,district,singrauli,334,521508.0
madhya-pradesh,2021,4,pincode,452010,385,363032.0
madhya-pradesh,2021,4,pincode,452001,320,327898.0
madhya-pradesh,2021,4,pincode,452016,237,352688.0
madhya-pradesh,2021,4,pincode,452003,233,233481.0
madhya-pradesh,2021,4,pincode,452009,224,260882.0
madhya-pradesh,2021,4,pincode,455001,199,240931.0
madhya-pradesh,2021,4,pincode,482002,194,226586.0
madhya-pradesh,2021,4,pincode,485001,172,186619.0
madhya-pradesh,2021,4,pincode,482001,164,175088.0
madhya-pradesh,2021,4,pincode,452007,163,163807.0
madhya-pradesh,2022,1,district,indore,3338,4391052.0
madhya-pradesh,2022,1,district,bhopal,1432,2382094.0
madhya-pradesh,2022,1,district,gwalior,794,1131189.0
madhya-pradesh,2022,1,district,jabalpur,694,992911.0
madhya-pradesh,2022,1,district,ujjain,541,675707.0
madhya-pradesh,2022,1,district,satna,393,533125.0
madhya-pradesh,2022,1,district,dewas,334,486386.0
madhya-pradesh,2022,1,district,chhindwara,333,633829.0
madhya-pradesh,2022,1,district,singrauli,325,496325.0
madhya-pradesh,2022,1,district,rewa,311,438555.0
madhya-pradesh,2022,1,pincode,452010,387,458284.0
madhya-pradesh,2022,1,pincode,452001,289,295078.0
madhya-pradesh,2022,1,pincode,452009,254,325854.0
madhya-pradesh,2022,1,pincode,452016,249,413080.0
madhya-pradesh,2022,1,pincode,452003,242,255686.0
madhya-pradesh,2022,1,pincode,482002,199,242274.0
madhya-pradesh,2022,1,pincode,452020,197,263588.0
madhya-pradesh,2022,1,pincode,455001,187,295488.0
madhya-pradesh,2022,1,pincode,456006,180,190207.0
madhya-pradesh,2022,1,pincode,485001,174,198588.0
madhya-pradesh,2022,2,district,indore,3158,4107710.0
madhya-pradesh,2022,2,district,bhopal,1558,2101745.0
madhya-pradesh,2022,2,district,gwalior,888,1206830.0
madhya-pradesh,2022,2,district,jabalpur,676,1002513.0
madhya-pradesh,2022,2,district,ujjain,501,637321.0
madhya-pradesh,2022,2,district,dhar,430,467154.0
madhya-pradesh,2022,2,district,rewa,389,563082.0
madhya-pradesh,2022,2,district,satna,388,524950.0
madhya-pradesh,2022,2,district,dewas,352,461324.0
madhya-pradesh,2022,2,district,chhindwara,344,537424.0
madhya-pradesh,2022,2,pincode,452010,412,425203.0
madhya-pradesh,2022,2,pincode,452001,256,292802.0
madhya-pradesh,2022,2,pincode,452016,255,437268.0
madhya-pradesh,2022,2,pincode,482002,252,374764.0
madhya-pradesh,2022,2,pincode,452009,226,253602.0
madhya-pradesh,2022,2,pincode,452003,225,297874.0
madhya-pradesh,2022,2,pincode,455001,223,289444.0
madhya-pradesh,2022,2,pincode,456006,156,177366.0
madhya-pradesh,2022,2,pincode,482001,156,237564.0
madhya-pradesh,2022,2,pincode,485001,155,200394.0
madhya-pradesh,2022,3,district,indore,4843,5899749.0
madhya-pradesh,2022,3,district,bhopal,2666,3738867.0
madhya-pradesh,2022,3,district,gwalior,1415,1706159.0
madhya-pradesh,2022,3,district,jabalpur,1193,1547332.0
madhya-pradesh,2022,3,district,ujjain,715,922071.0
madhya-pradesh,2022,3,district,dhar,640,783991.0
madhya-pradesh,2022,3,district,rewa,596,753227.0
madhya-pradesh,2022,3,district,chhindwara,555,773408.0
madhya-pradesh,2022,3,district,singrauli,550,768082.0
madhya-pradesh,2022,3,district,dewas,549,773666.0
madhya-pradesh,2022,3,pincode,452010,575,669254.0
madhya-pradesh,2022,3,pincode,452001,476,548301.0
madhya-pradesh,2022,3,pincode,452016,381,541981.0
madhya-pradesh,2022,3,pincode,482002,373,467038.0
madhya-pradesh,2022,3,pincode,455001,345,506515.0
madhya-pradesh,2022,3,pincode,452009,332,454942.0
madhya-pradesh,2022,3,pincode,452003,294,275516.0
madhya-pradesh,2022,3,pincode,452020,293,331098.0
madhya-pradesh,2022,3,pincode,462022,271,384616.0
madhya-pradesh,2022,3,pincode,482001,261,314321.0
madhya-pradesh,2022,4,district,indore,6547,8985121.0
madhya-pradesh,2022,4,district,bhopal,3485,5566909.0
madhya-pradesh,2022,4,district,gwalior,1685,2252079.0
madhya-pradesh,2022,4,district,jabalpur,1665,2299836.0
madhya-pradesh,2022,4,district,ujjain,984,1329724.0
madhya-pradesh,2022,4,district,dhar,819,1072410.0
madhya-pradesh,2022,4,district,rewa,763,1104619.0
madhya-pradesh,2022,4,district,singrauli,697,1173189.0
madhya-pradesh,2022,4,district,dewas,688,1057408.0
madhya-pradesh,2022,4,district,chhindwara,668,1051247.0
madhya-pradesh,2022,4,pincode,452010,760,1027736.0
madhya-pradesh,2022,4,pincode,452001,661,737534.0
madhya-pradesh,2022,4,pincode,452016,537,868792.0
madhya-pradesh,2022,4,pincode,452009,507,705788.0
madhya-pradesh,2022,4,pincode,455001,446,633466.0
madhya-pradesh,2022,4,pincode,452003,426,461088.0
madhya-pradesh,2022,4,pincode,482002,409,614146.0
madhya-pradesh,2022,4,pincode,452020,343,462629.0
madhya-pradesh,2022,4,pincode,462022,330,513575.0
madhya-pradesh,2022,4,pincode,482001,314,448685.0
madhya-pradesh,2023,1,district,indore,6662,9887936.0
madhya-pradesh,2023,1,district,bhopal,3165,5789402.0
madhya-pradesh,2023,1,district,gwalior,1736,2695086.0
madhya-pradesh,2023,1,district,jabalpur,1402,2452155.0
madhya-pradesh,2023,1,district,ujjain,794,1187404.0
madhya-pradesh,2023,1,district,rewa,717,1186749.0
madhya-pradesh,2023,1,district,satna,661,1098544.0
madhya-pradesh,2023,1,district,dewas,622,1005752.0
madhya-pradesh,2023,1,district,dhar,604,1027283.0
madhya-pradesh,2023,1,district,chhindwara,577,1241862.0
madhya-pradesh,2023,1,pincode,452010,732,1016687.0
madhya-pradesh,2023,1,pincode,452001,615,839884.0
madhya-pradesh,2023,1,pincode,452016,503,860895.0
madhya-pradesh,2023,1,pincode,452009,482,671041.0
madhya-pradesh,2023,1,pincode,482002,408,748730.0
madhya-pradesh,2023,1,pincode,452003,404,526661.0
madhya-pradesh,2023,1,pincode,455001,367,559856.0
madhya-pradesh,2023,1,pincode,452007,360,499025.0
madhya-pradesh,2023,1,pincode,474001,345,495162.0
madhya-pradesh,2023,1,pincode,482001,324,579801.0
madhya-pradesh,2023,2,district,indore,6566,10108928.0
